Will train the discriminator...
Alpha: 5e-07
Beta: 0.02
Momentum: 0.9
Epochs: 100
Every: 10
Batch: 1
Inputs: assets/res/Arles
	assets/res/Paris
Seed Size: 100
Starting Epoch: 1050
Epoch 1050, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:33.30
Epoch 1092, gen loss = 0.693145751953125, dis loss = 1.0064094066619873, 0:02:22.10
Epoch 1093, gen loss = 0.6931458115577698, dis loss = 1.0064094066619873, 0:02:14.02
Epoch 1094, gen loss = 0.6931456327438354, dis loss = 1.006410002708435, 0:02:14.51
Epoch 1095, gen loss = 0.693145751953125, dis loss = 1.0064091682434082, 0:02:12.87
Epoch 1096, gen loss = 0.6931459903717041, dis loss = 1.0064091682434082, 0:02:15.78
Epoch 1097, gen loss = 0.6931458711624146, dis loss = 1.0064091682434082, 0:02:16.50
Epoch 1098, gen loss = 0.6931456327438354, dis loss = 1.0064094066619873, 0:02:10.93
Epoch 1099, gen loss = 0.6931458711624146, dis loss = 1.0064090490341187, 0:02:13.54
Epoch 1100, gen loss = 0.6931458711624146, dis loss = 1.006408929824829, 0:02:14.28
Epoch 1101, gen loss = 0.6931458711624146, dis loss = 1.0064090490341187, 0:02:15.16
Epoch 1102, gen loss = 0.6931458711624146, dis loss = 1.006408929824829, 0:02:13.47
Epoch 1103, gen loss = 0.6931456923484802, dis loss = 1.0064095258712769, 0:02:15.61
Epoch 1104, gen loss = 0.6931459903717041, dis loss = 1.006408929824829, 0:02:14.87
Epoch 1105, gen loss = 0.693145751953125, dis loss = 1.0064095258712769, 0:02:13.58
Epoch 1106, gen loss = 0.6931458711624146, dis loss = 1.006408929824829, 0:02:15.21
Epoch 1107, gen loss = 0.6931458115577698, dis loss = 1.0064091682434082, 0:02:12.29
Epoch 1108, gen loss = 0.6931458711624146, dis loss = 1.0064090490341187, 0:02:13.55
Epoch 1109, gen loss = 0.6931459903717041, dis loss = 1.006408929824829, 0:02:12.68
Epoch 1110, gen loss = 0.6931440830230713, dis loss = 1.0064129829406738, 0:02:13.30
Epoch 1111, gen loss = 0.6931458711624146, dis loss = 1.0064091682434082, 0:02:13.55
Epoch 1112, gen loss = 0.6931456327438354, dis loss = 1.006409764289856, 0:02:13.46
Epoch 1113, gen loss = 0.6931458115577698, dis loss = 1.0064090490341187, 0:02:15.35
Epoch 1114, gen loss = 0.693145751953125, dis loss = 1.0064095258712769, 0:02:13.42
Epoch 1115, gen loss = 0.693145751953125, dis loss = 1.0064094066619873, 0:02:15.73
Epoch 1116, gen loss = 0.6931443810462952, dis loss = 1.0064122676849365, 0:02:13.35
Epoch 1117, gen loss = 0.693145215511322, dis loss = 1.0064101219177246, 0:02:12.12
Epoch 1118, gen loss = 0.6931448578834534, dis loss = 1.0064113140106201, 0:02:16.26
Epoch 1119, gen loss = 0.6931449174880981, dis loss = 1.0064102411270142, 0:02:12.86
Epoch 1120, gen loss = 0.6931456327438354, dis loss = 1.006409764289856, 0:02:16.54
Epoch 1121, gen loss = 0.693145215511322, dis loss = 1.0064102411270142, 0:02:13.85
Epoch 1122, gen loss = 0.693145215511322, dis loss = 1.0064101219177246, 0:02:16.54
Epoch 1123, gen loss = 0.6931435465812683, dis loss = 1.0064125061035156, 0:02:13.64
Epoch 1124, gen loss = 0.693145751953125, dis loss = 1.006409764289856, 0:02:12.89
Epoch 1125, gen loss = 0.6931456923484802, dis loss = 1.0064090490341187, 0:02:14.67
Epoch 1126, gen loss = 0.693145751953125, dis loss = 1.0064091682434082, 0:02:18.91
Epoch 1127, gen loss = 0.693145215511322, dis loss = 1.0064098834991455, 0:02:19.69
Epoch 1128, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:11.47
Epoch 1129, gen loss = 0.6931459903717041, dis loss = 1.006408929824829, 0:02:12.67
Epoch 1130, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:13.79
Epoch 1131, gen loss = 0.6931458711624146, dis loss = 1.0064090490341187, 0:02:10.25
Epoch 1132, gen loss = 0.6931458115577698, dis loss = 1.006408929824829, 0:02:14.07
Epoch 1133, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:10.07
Epoch 1134, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.05
Epoch 1135, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:10.81
Epoch 1136, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:11.94
Epoch 1137, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:12.44
Epoch 1138, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:09.97
Epoch 1139, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.52
Epoch 1140, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:07.46
Epoch 1141, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:09.74
Epoch 1142, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:11.74
Epoch 1143, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:09.47
Epoch 1144, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:10.62
Epoch 1145, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:09.14
Epoch 1146, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:11.26
Epoch 1147, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:09.41
Epoch 1148, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:10.40
Epoch 1149, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.04

Training time: 3:49:12.25
